LAT,LON,DATE,HOUR,SO2,NO2,RSPM,SPM,Precipitation,Specific Humidity,Relative Humidity,Surface Pressure,Wind Speed Min,Wind Speed Max,T Min,T Max,Pop,I No,Micro M,Medium M,Small M,Micro S,Medium S,Small S
9.96521,76.29201,17-12-2019,1,2,9.4,40,62,0.19,17.02,71.71,100.75,0.31,3.15,24,33,963458.6301,21,1012,6,141,1278,2,223
9.96521,76.29201,17-12-2019,2,2,14.1,40,62,0.19,17.02,71.71,100.75,0.31,3.15,24,33,963458.6301,21,1012,6,141,1278,2,223
9.96521,76.29201,17-12-2019,3,2,16.2,53,90,0.19,17.02,71.71,100.75,0.31,3.15,24,33,963458.6301,21,1012,6,141,1278,2,223
9.96521,76.29201,17-12-2019,4,2,4.5,53,90,0.19,17.02,71.71,100.75,0.31,3.15,24,33,963458.6301,21,1012,6,141,1278,2,223
9.96521,76.29201,17-12-2019,5,2,4.5,47,82,0.19,17.02,71.71,100.75,0.31,3.15,24,33,963458.6301,21,1012,6,141,1278,2,223
9.96521,76.29201,17-12-2019,6,2,20,47,82,0.19,17.02,71.71,100.75,0.31,3.15,24,33,963458.6301,21,1012,6,141,1278,2,223
9.96521,76.29201,20-12-2019,1,2,4.5,65,95,0.49,17.27,74.64,100.69,0.28,2.64,25,31,963545.344,21,1012,6,141,1278,2,223
9.96521,76.29201,20-12-2019,2,2,16.8,65,95,0.49,17.27,74.64,100.69,0.28,2.64,25,31,963545.344,21,1012,6,141,1278,2,223
9.96521,76.29201,20-12-2019,3,2,4.5,59,70,0.49,17.27,74.64,100.69,0.28,2.64,25,31,963545.344,21,1012,6,141,1278,2,223
9.96521,76.29201,20-12-2019,4,2,12.1,59,70,0.49,17.27,74.64,100.69,0.28,2.64,25,31,963545.344,21,1012,6,141,1278,2,223
9.96521,76.29201,20-12-2019,5,2,13.5,71,89,0.49,17.27,74.64,100.69,0.28,2.64,25,31,963545.344,21,1012,6,141,1278,2,223
9.96521,76.29201,20-12-2019,6,2,23.6,71,89,0.49,17.27,74.64,100.69,0.28,2.64,25,31,963545.344,21,1012,6,141,1278,2,223
9.96521,76.29201,23-12-2019,1,2,4.5,68,113,0.06,18.35,77.01,100.72,0.31,2.79,26,32,963632.0657,21,1012,6,141,1278,2,223
9.96521,76.29201,23-12-2019,2,2,14.1,68,113,0.06,18.35,77.01,100.72,0.31,2.79,26,32,963632.0657,21,1012,6,141,1278,2,223
